Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
5950	-420890.4	-420882.6	-7.810354	0.0326418	0.039839	0.0646821	0.0372964	0.0664673	0.0756962	0.0489813	0.0882004	0.0642323	0.0472819	0.043852	0.0997424	0.0331402	0.0735857	0.0520739	0.0804015	0.0893896	0.0101627	0.0183101	0.015267	0.0365841	0.00869861	0.00624643	0.00819484	0.050265	0.00102809	0.0475614	0.0466773	0.0567242	0.0531169	0.036104	0.0701723	0.0397812	0.0470653	0.0364553	0.0538399	0.0552455	0.0685176	0.0363791	0.0487352	0.080553	0.0711447	0.079022	0.0484578	0.0651677	0.0501936	0.046572	0.000543121	0.0366888	0.0365086	0.0332555	0.103536	0.0300289	0.0555394	0.0684785	0.0508425	0.0556875	0.0646361	0.0573285	0.14167	0.0484353	0.0745146	0.0557203	0.127536	0.0835748	0.0399028	0.0464805	0.00261956	0.0374557	0.038604	0.00235678	0.0714388	0.0627893	0.0849442	0.094735	0.125878	0.0223966	0.00729481	0.0338425	0.0148763	0.00888793	0.00616444	0.00570307	0.033396	0.01	0.0254576	0.0664717	0.0156589	0.0213727	0.00508163	0.0122891	0.0112722	0.0151378	0.0127034	0.0160924	0.00722649	0.0142836	0.0204921	0.0167648	0.0304812	0.00764081	0.0132537	0.0380412	0.00719477	0.00932724	0.0290821	0.0162755	0.0136317	0.0243201	0.0051854	0.00764343	0.0105252	0.0174269	0.0102211	0.0121986	0.0206937	0.00668169	0.00916434	0.0102611	0.0110539	0.0221792	0.0218303	0.0275891	0.032133	0.00236101	0.657364	0.00821021	0.0158041	0.0168435	0.010894	0.0186646	0.00940062	0.0579902	0.00844205	0.00989583	0.0145615	0.00916706	0.0105648	0.0474792	0.0711632	0.0150954	0.0137877	0.0106356	0.0136719	0.011772	0.689276	0.0230342	0.00762802	0.000466155	0.0521072	0.253501	0.263148	0.0441085	0.343384	0.0437515	0.364269	0.150394	0.128666	0.356671	6.63255
5960	-420878.1	-420870.5	-7.590442	0.0326418	0.0398086	0.0674833	0.0343852	0.0626074	0.0754281	0.0538293	0.0882004	0.0655176	0.0460723	0.0479509	0.100797	0.0306075	0.0689992	0.0574699	0.091137	0.0893896	0.00903509	0.0185686	0.0135176	0.0365841	0.0100942	0.00607384	0.00808436	0.049515	0.000855946	0.0463997	0.0452987	0.0561877	0.0482838	0.0350597	0.0701723	0.0365016	0.0491833	0.0364553	0.0538399	0.0500968	0.0685176	0.0389557	0.0487352	0.0844715	0.0717463	0.079022	0.0452493	0.055721	0.0495637	0.046572	0.00107172	0.0373793	0.0348966	0.0326978	0.103279	0.0314536	0.0485787	0.0711712	0.0516512	0.0556875	0.0658194	0.0618371	0.140759	0.0484353	0.0745146	0.0537633	0.127536	0.0874887	0.0421639	0.0469307	0.00278839	0.0374557	0.0353898	0.00228675	0.0744372	0.0627893	0.0816217	0.094735	0.125878	0.0196789	0.00611391	0.0303559	0.0144998	0.0108617	0.00728349	0.00803722	0.0334997	0.0133871	0.0236124	0.0633833	0.0177237	0.0212473	0.00442929	0.0105974	0.0136941	0.0154006	0.0116829	0.0141651	0.00938136	0.0142836	0.0207119	0.0167648	0.0308241	0.00764081	0.0103506	0.0381176	0.00963691	0.00639912	0.0295982	0.0140577	0.0138862	0.0196852	0.00585865	0.00798373	0.00933249	0.0196269	0.00878562	0.0115371	0.0235203	0.0072115	0.00947991	0.0105169	0.011273	0.0190833	0.0234032	0.0298239	0.0342012	0.00184667	0.657364	0.0087798	0.0142578	0.0145892	0.0143766	0.0199525	0.0134225	0.0558004	0.00900484	0.0116655	0.0103326	0.0138849	0.0122025	0.0456082	0.0711632	0.0166351	0.0109751	0.0154623	0.00965458	0.00956258	0.678828	0.0214362	0.00571604	0.000225037	0.0532712	0.253314	0.262954	0.044076	0.343131	0.0432533	0.364269	0.150394	0.128666	0.356671	6.610559
5970	-420874.7	-420867.4	-7.295677	0.0326418	0.0355016	0.0715479	0.0332635	0.06393	0.0720329	0.0538293	0.0882004	0.0653692	0.0460723	0.0479509	0.107478	0.030195	0.0694449	0.0540178	0.0822727	0.0950667	0.00947113	0.0185686	0.0136597	0.0374405	0.00835929	0.00645295	0.00770275	0.049515	0.000869924	0.0488412	0.0441682	0.0561877	0.0490805	0.0363014	0.0701723	0.0382863	0.0458476	0.0364553	0.053219	0.0500968	0.0685176	0.0404224	0.0492477	0.0785564	0.0699642	0.0761723	0.0452493	0.0601224	0.0481911	0.044642	0.00148084	0.0404285	0.0348966	0.0326978	0.0965604	0.0306535	0.0487353	0.0708424	0.0575512	0.0559092	0.0625439	0.0618371	0.143868	0.0478987	0.0726649	0.0521092	0.127536	0.082325	0.0410325	0.0496895	0.00291526	0.0374557	0.0353898	0.00180215	0.0730605	0.067775	0.0894312	0.094735	0.125878	0.0207418	0.00639195	0.0308054	0.0152336	0.0106142	0.00557713	0.00864408	0.033351	0.0120778	0.0242444	0.0696716	0.0144262	0.0215132	0.00464496	0.0138783	0.0136174	0.0154331	0.0112871	0.0123254	0.00925853	0.0144284	0.0195469	0.0180956	0.0319255	0.00764081	0.010479	0.0381176	0.0083638	0.00821682	0.0303298	0.0140577	0.0138862	0.0219313	0.00634375	0.00646222	0.00924601	0.0170454	0.0104601	0.0113802	0.0229612	0.00760611	0.00751971	0.00935104	0.0108326	0.0190833	0.0226872	0.0263203	0.0387544	0.00225773	0.64108	0.00882646	0.0138991	0.0148466	0.0104996	0.0176539	0.0130371	0.0558004	0.00849046	0.00803216	0.0104145	0.0115206	0.00943712	0.0456082	0.0711632	0.0155989	0.0148865	0.0111994	0.0129401	0.0113393	0.678828	0.0215609	0.00489071	0.00016197	0.0531084	0.253358	0.262999	0.0440836	0.34319	0.0432608	0.364269	0.150394	0.128666	0.356671	6.581082
5980	-420882.6	-420874.9	-7.614635	0.0341003	0.0356413	0.0690885	0.0389154	0.06393	0.0782522	0.0538293	0.0867274	0.0640612	0.0460723	0.0524963	0.105538	0.0289001	0.0715131	0.0516267	0.0879211	0.0950667	0.00974806	0.018063	0.0154416	0.0374405	0.00886428	0.00680121	0.00747416	0.0564734	0.000784089	0.0445456	0.0469288	0.0564725	0.0490805	0.0372767	0.0674347	0.0382863	0.0499963	0.0357585	0.0581795	0.0500968	0.0692355	0.0395459	0.0510278	0.0822948	0.0699048	0.0761723	0.0501084	0.0553815	0.0512372	0.0436622	0.00122865	0.0405659	0.0395488	0.0326978	0.106063	0.0336185	0.0494533	0.0668727	0.0536341	0.0517474	0.0625439	0.0604258	0.143868	0.0478987	0.0722192	0.0540019	0.127536	0.0812156	0.0456512	0.0458034	0.00354053	0.0385257	0.0353898	0.00133763	0.0667384	0.0761636	0.083639	0.0929511	0.125878	0.0207418	0.00704315	0.034036	0.0152877	0.00988085	0.00636599	0.00864408	0.0319862	0.0106348	0.0238483	0.0696716	0.0183407	0.0215132	0.00403417	0.0122164	0.013809	0.011287	0.0112938	0.0148711	0.00701194	0.0133691	0.0240569	0.018175	0.0282055	0.0091154	0.012862	0.0339812	0.00916332	0.00867069	0.0276504	0.0128158	0.0136513	0.0264066	0.00753425	0.00931514	0.00919051	0.0150205	0.00668927	0.0113802	0.0237195	0.00885348	0.00825594	0.00935104	0.0126203	0.0190642	0.0203503	0.0290356	0.0312608	0.00193944	0.64108	0.00756773	0.0174615	0.0141157	0.0111719	0.0195856	0.0109338	0.0559297	0.00933326	0.0101696	0.0124817	0.0115206	0.0109734	0.0456082	0.0692711	0.0146065	0.0108555	0.00970069	0.010285	0.0132948	0.678828	0.0200266	0.00569884	0.000102905	0.0522475	0.253588	0.263239	0.0441237	0.343502	0.0433001	0.364269	0.150394	0.128666	0.356671	6.612978
5990	-420863.4	-420856	-7.435681	0.0320344	0.0383887	0.0664324	0.0389154	0.06393	0.0795839	0.0541127	0.0867274	0.0673045	0.0512725	0.0478167	0.100387	0.0326969	0.0717921	0.0561364	0.0879211	0.097524	0.00976478	0.0199069	0.012467	0.0374445	0.0079856	0.00737064	0.00751529	0.0510025	0.000790033	0.0445456	0.0488274	0.056606	0.0490805	0.0372767	0.0658877	0.0398577	0.045798	0.0391941	0.0548811	0.0514246	0.0692355	0.0395459	0.0510278	0.0822948	0.0699372	0.0810217	0.0457372	0.06165	0.049874	0.0436622	0.00124601	0.0405659	0.0347834	0.0302217	0.097781	0.0307119	0.0478785	0.0639723	0.0543461	0.0488579	0.0640896	0.0604258	0.143648	0.0459654	0.0731699	0.0514326	0.128995	0.0812156	0.0410432	0.0457859	0.00285139	0.0392113	0.0353898	0.00191047	0.0638613	0.0761636	0.0851704	0.0963558	0.128569	0.020251	0.00724258	0.0287565	0.0173392	0.0104272	0.00527081	0.00807418	0.0345972	0.0119287	0.021458	0.0687646	0.0166329	0.0216743	0.00429543	0.0105895	0.0124592	0.015809	0.0112185	0.0148711	0.00877047	0.0162618	0.0246861	0.0183861	0.0294191	0.00794874	0.0112733	0.03537	0.00933539	0.00758136	0.0298585	0.0141011	0.0134761	0.0234418	0.00753425	0.00609497	0.00893253	0.0158676	0.00956789	0.0125595	0.0237823	0.00725789	0.00890809	0.00975824	0.0124612	0.0200657	0.0186665	0.0261788	0.0312608	0.00233965	0.640133	0.00624103	0.0156074	0.0158421	0.012089	0.0200847	0.0109338	0.0546975	0.0082998	0.00906516	0.0138542	0.0119206	0.0104372	0.0456082	0.0652704	0.0174739	0.0121877	0.0134151	0.0122676	0.0106354	0.678828	0.0239304	0.00319498	5.21327e-05	0.052243	0.253567	0.263216	0.0442046	0.343473	0.0432965	0.364269	0.150394	0.128666	0.356671	6.595082
6000	-420870.8	-420863.3	-7.55651	0.0320344	0.043011	0.0705063	0.0389154	0.05884	0.0781275	0.0541127	0.0911636	0.0673045	0.045112	0.0478167	0.10957	0.0349882	0.0676365	0.0502847	0.0879211	0.0903915	0.00976478	0.0203053	0.0164317	0.0374445	0.0104757	0.00619955	0.00786083	0.0515696	0.00095931	0.0423063	0.0488274	0.056606	0.052376	0.0362726	0.0671576	0.0369531	0.0465368	0.0371813	0.0541753	0.053971	0.0640479	0.0363093	0.0510278	0.0822948	0.0699372	0.077333	0.0457372	0.0583834	0.0553766	0.0460992	0.000841512	0.039435	0.0355342	0.0307849	0.097781	0.0318196	0.0475579	0.0706556	0.0569375	0.0488579	0.0640896	0.0566505	0.139798	0.0504103	0.0731699	0.0544146	0.128995	0.0812156	0.0410432	0.0469906	0.00320893	0.0356614	0.0381327	0.00133646	0.0638613	0.0807611	0.0851704	0.0963558	0.128181	0.0203102	0.00728958	0.0336487	0.0173392	0.00917169	0.00583186	0.00822555	0.0333674	0.0103142	0.0241728	0.066663	0.0176186	0.0233074	0.00360204	0.0134507	0.0137126	0.015201	0.0117478	0.0134758	0.00857875	0.0145359	0.0255395	0.0173353	0.0282074	0.00738194	0.0120845	0.03537	0.00821327	0.006243	0.0308047	0.0161585	0.0125993	0.0222173	0.0056283	0.010098	0.00972393	0.0169728	0.00760376	0.0105159	0.0241807	0.00772832	0.00971285	0.011054	0.0142046	0.0208148	0.0211699	0.0307957	0.0314656	0.00238834	0.640133	0.00770862	0.0164622	0.0140473	0.0118115	0.0200847	0.0124105	0.0497568	0.00696618	0.00881446	0.0123884	0.010501	0.0116991	0.0435922	0.0632304	0.0162011	0.0133465	0.0147051	0.00975821	0.0133929	0.678828	0.0191869	0.00699139	6.2769e-05	0.052243	0.253567	0.263216	0.0442046	0.343473	0.0432965	0.362677	0.153007	0.128396	0.35592	6.607165
6010	-420877.4	-420869.9	-7.532722	0.0320344	0.043011	0.0705063	0.0366726	0.05884	0.0731193	0.0541127	0.0893973	0.0690346	0.045112	0.0474469	0.10957	0.0294749	0.0676365	0.0518914	0.0869516	0.09219	0.0098629	0.0203053	0.0153523	0.0374445	0.00957029	0.00619955	0.00847529	0.0515696	0.00107196	0.0466253	0.0467788	0.056606	0.052376	0.0362726	0.0671576	0.0369531	0.0453993	0.0366642	0.0541753	0.053971	0.0649255	0.0364369	0.0510278	0.0822948	0.0699372	0.077333	0.0500296	0.0576765	0.0496797	0.0460992	0.00109812	0.0384004	0.0356446	0.0307849	0.103279	0.0318196	0.0543439	0.067958	0.0602519	0.0581667	0.0640896	0.0566505	0.139798	0.0489302	0.0731699	0.0472021	0.128995	0.0812156	0.0387855	0.0413624	0.00346916	0.0386983	0.0381327	0.00225346	0.0680562	0.0786269	0.0851704	0.0963558	0.128181	0.0202543	0.00775179	0.0336487	0.0149151	0.00959791	0.00503554	0.00841504	0.0323609	0.0128052	0.0234467	0.066663	0.016913	0.0240368	0.0042835	0.0118763	0.0105096	0.0131308	0.0101652	0.0163689	0.010853	0.0145359	0.0235603	0.015969	0.0286159	0.00735889	0.0086663	0.0391469	0.00864733	0.00735717	0.029891	0.0164426	0.0132097	0.0233229	0.00834174	0.00810766	0.00928851	0.0164536	0.00883805	0.0096519	0.0218161	0.00847649	0.0082675	0.0101629	0.0128735	0.0193642	0.0235457	0.0256688	0.0396231	0.00245619	0.640133	0.00707478	0.0138242	0.0150808	0.010122	0.0214125	0.0124105	0.0506691	0.0111048	0.00838384	0.0118846	0.0117003	0.0111701	0.0438204	0.0632304	0.0171516	0.013417	0.0114621	0.0120253	0.011584	0.678828	0.0246803	0.00469269	7.04527e-05	0.0523325	0.254001	0.263667	0.0425684	0.344061	0.0433706	0.362677	0.153007	0.128396	0.35592	6.604787
6020	-420874.8	-420866.9	-7.943988	0.0328895	0.0327777	0.0711505	0.0366726	0.0651735	0.075773	0.0558042	0.0839818	0.0690346	0.0475676	0.0459622	0.10957	0.0324307	0.0719305	0.057451	0.0880035	0.0927888	0.00946461	0.0217118	0.0153523	0.0374445	0.00957029	0.00824725	0.00775353	0.0521195	0.000571208	0.047118	0.049743	0.0559936	0.0537926	0.0343218	0.0660877	0.0408711	0.0455258	0.0357099	0.05558	0.0487819	0.0687875	0.0393398	0.0510278	0.0822948	0.0730988	0.0805736	0.0485227	0.0576765	0.0478903	0.0452028	0.00124623	0.0358342	0.0356446	0.0310959	0.103279	0.0295246	0.0472561	0.067958	0.0548724	0.0581667	0.0662239	0.0558184	0.134755	0.0462982	0.0731699	0.0546665	0.128995	0.0812156	0.039769	0.046882	0.00298202	0.0401886	0.0358909	0.00215501	0.0680562	0.0729771	0.09256	0.0941901	0.120228	0.0187598	0.00775179	0.034006	0.0153014	0.0100067	0.00596536	0.00803256	0.0345132	0.013799	0.0241586	0.066663	0.016913	0.0223201	0.00373416	0.0125113	0.011779	0.0146689	0.00851692	0.0168906	0.0085335	0.0142427	0.0235603	0.015969	0.0286159	0.00647129	0.0121884	0.0376045	0.00736227	0.00808434	0.0294067	0.0154818	0.0129533	0.0235809	0.00625918	0.00998909	0.00918828	0.0160611	0.00909117	0.0112294	0.022714	0.0101039	0.00982025	0.010715	0.0111156	0.0222207	0.0192532	0.0314068	0.0342305	0.00218063	0.669814	0.00555491	0.0175305	0.0151342	0.0120707	0.0186598	0.0131496	0.0519157	0.00812553	0.00725578	0.0118846	0.00845231	0.0126962	0.0462565	0.0633513	0.0158684	0.012454	0.0101912	0.0121188	0.00981299	0.693905	0.017382	0.00530828	6.08272e-05	0.0523941	0.2543	0.263977	0.0426185	0.344466	0.0422445	0.362677	0.153007	0.128396	0.35592	6.645913
6030	-420879.9	-420872.2	-7.767849	0.0320273	0.0403853	0.070648	0.0347911	0.0651735	0.0749886	0.0489223	0.0919385	0.0654081	0.0466246	0.0499546	0.103009	0.0335075	0.068792	0.0497179	0.0901378	0.0927888	0.00915524	0.0207421	0.0150579	0.0353608	0.0103192	0.0063568	0.0081679	0.0521195	0.000512682	0.0421006	0.0478173	0.0560954	0.0554015	0.0341886	0.0599289	0.0357647	0.0435339	0.0357099	0.0577467	0.0556835	0.0687875	0.0375563	0.0469598	0.0822948	0.070745	0.0760579	0.0519588	0.0597338	0.0507979	0.0435857	0.00110457	0.0421494	0.0332858	0.0310959	0.104743	0.0279934	0.0476487	0.067958	0.0544026	0.0506022	0.0633689	0.0558184	0.134755	0.0509392	0.0766448	0.0560178	0.122567	0.0857616	0.0361394	0.0458626	0.00324966	0.0397417	0.0412026	0.00144239	0.0680562	0.0754808	0.0881838	0.0906397	0.12614	0.0210132	0.00632628	0.0310777	0.0134795	0.00944045	0.00507968	0.00771631	0.0312907	0.0129079	0.0236456	0.066663	0.0168848	0.0234856	0.00273158	0.0122512	0.0145627	0.0148525	0.0132855	0.0136407	0.00789083	0.0142427	0.0211501	0.015969	0.0277714	0.00746839	0.0097352	0.0358909	0.00736227	0.00754018	0.0293742	0.0154818	0.011291	0.0271631	0.00598579	0.00867183	0.00965587	0.0198849	0.00957644	0.0127262	0.0210983	0.00744021	0.0103549	0.00919281	0.010706	0.0197528	0.0213158	0.0274805	0.0356968	0.00276604	0.669814	0.00684952	0.0165894	0.0162256	0.00964479	0.0206074	0.0113198	0.0496715	0.00991997	0.00806498	0.0134068	0.0113769	0.0132825	0.0441305	0.0693366	0.0170816	0.0133815	0.0103359	0.0142641	0.0122112	0.697887	0.0256587	0.00419607	2.06741e-05	0.0522763	0.253728	0.263384	0.0447696	0.343692	0.0421496	0.362677	0.153007	0.128396	0.35592	6.628299
6040	-420901.9	-420893.8	-8.022335	0.0318657	0.0385981	0.070648	0.0371033	0.0651735	0.0749886	0.0536804	0.0858456	0.0688765	0.0461886	0.0499546	0.103009	0.0335075	0.068792	0.0537634	0.0901378	0.0927888	0.0101688	0.0168697	0.0168805	0.0366311	0.0102936	0.00582859	0.00817154	0.0521195	0.000571692	0.0421006	0.047516	0.0571221	0.0453278	0.035313	0.0585881	0.0427092	0.0505534	0.0381102	0.0584066	0.0556835	0.0649294	0.0361384	0.0523958	0.0828086	0.0736263	0.0818981	0.0445004	0.0597338	0.0488342	0.0433172	0.00175846	0.0388697	0.0332858	0.0320107	0.0985633	0.0295668	0.0498657	0.0722283	0.0556453	0.0506022	0.0663453	0.0580704	0.139808	0.0455774	0.0766448	0.0532187	0.12148	0.0808808	0.0363148	0.045361	0.0027444	0.0352112	0.03875	0.00324509	0.0680017	0.0754808	0.0887929	0.0906397	0.126648	0.022229	0.00471906	0.0303488	0.0140096	0.011202	0.00413447	0.00898257	0.0334339	0.0131466	0.022143	0.066663	0.0154394	0.0238044	0.00457557	0.0122512	0.0111218	0.0162995	0.0103781	0.0138191	0.0115404	0.0154018	0.0257145	0.0173381	0.0290098	0.00795931	0.0107745	0.0359068	0.00623682	0.00980848	0.0293742	0.0154818	0.0131014	0.0271631	0.00666029	0.0103098	0.00918742	0.0170849	0.00826656	0.0115684	0.022738	0.0117026	0.00690287	0.00854901	0.00997721	0.0197528	0.0213896	0.0270096	0.0408447	0.00254608	0.669814	0.00714647	0.0165894	0.0115555	0.0106556	0.0198208	0.0115119	0.0555731	0.0076766	0.00766532	0.0125387	0.00965712	0.0101248	0.0441305	0.0745383	0.0170816	0.0138979	0.00992506	0.0115514	0.0123051	0.708744	0.0221348	0.00338499	4.21533e-05	0.0523444	0.254059	0.263727	0.0435263	0.344139	0.0422044	0.362517	0.15294	0.128779	0.355764	6.653748
6050	-420857.6	-420849.8	-7.834653	0.0318657	0.0383254	0.0693038	0.0336624	0.0645962	0.0746841	0.0536804	0.0858456	0.0688765	0.0461886	0.0492018	0.103525	0.0354559	0.068792	0.0527526	0.0871353	0.0927888	0.0100209	0.0185131	0.014959	0.0366311	0.0111036	0.00719192	0.00789751	0.0482347	0.00087843	0.0421006	0.0470029	0.05582	0.0503634	0.039614	0.0621775	0.040833	0.0462676	0.0362366	0.0569692	0.0544804	0.0649294	0.0398622	0.0521838	0.0814213	0.0736263	0.0818981	0.0482749	0.06215	0.0533923	0.0433172	0.000821028	0.0381058	0.0371968	0.0320107	0.0991726	0.0281808	0.0498657	0.0648242	0.0556453	0.0506022	0.0657402	0.0580704	0.138593	0.051046	0.0766448	0.0536958	0.126399	0.0833124	0.0363148	0.0369098	0.00322343	0.0388959	0.03875	0.00129219	0.0628992	0.081022	0.0887929	0.0906397	0.126648	0.0204923	0.00666974	0.0303488	0.0165822	0.00976842	0.00459881	0.00946729	0.0334339	0.0130595	0.0250668	0.0681559	0.0177175	0.0204601	0.00388901	0.0126917	0.014133	0.0154424	0.0103365	0.0189338	0.00912855	0.0139603	0.0256793	0.0177989	0.029516	0.00775509	0.0106964	0.0368161	0.00744069	0.00850286	0.0293742	0.0143201	0.0122575	0.0240255	0.00515889	0.0100168	0.0107034	0.0185575	0.00837925	0.0105784	0.022738	0.0104439	0.0119383	0.00916699	0.010834	0.0224267	0.020401	0.0264964	0.0319372	0.00149119	0.669814	0.00679095	0.0158575	0.0157134	0.0103902	0.0198208	0.0118729	0.0542035	0.00958373	0.00622041	0.0126135	0.0130496	0.00985809	0.0451087	0.0745383	0.0175981	0.0159524	0.0121652	0.0110573	0.011148	0.673997	0.0232555	0.00415456	8.22068e-05	0.0523444	0.254059	0.263727	0.0435263	0.344139	0.0422044	0.362517	0.15294	0.128779	0.355764	6.63498
6060	-420860.8	-420852.8	-7.999546	0.0318438	0.0374343	0.0693038	0.0380364	0.0603237	0.0797984	0.0536969	0.0875972	0.0708533	0.0464486	0.0492018	0.104419	0.0343349	0.0701524	0.0560077	0.0848719	0.0927888	0.0100617	0.0188615	0.0141857	0.0388164	0.00951647	0.0068402	0.0079586	0.0504692	0.0010168	0.0457684	0.0447846	0.0530719	0.0485057	0.0405883	0.0635547	0.0389228	0.0462676	0.0362366	0.0556371	0.0544804	0.0650397	0.0392823	0.0495653	0.0851135	0.0736263	0.0818981	0.0478636	0.0612522	0.0489407	0.0433172	0.000867502	0.0411064	0.0346585	0.0317312	0.0991726	0.033417	0.0498657	0.0648242	0.053173	0.0506022	0.0629707	0.0594248	0.140802	0.0470594	0.0772025	0.0540441	0.126859	0.0833124	0.0404113	0.0430703	0.00293344	0.0368256	0.0362482	0.00217687	0.0625842	0.0730563	0.0887929	0.0906397	0.125658	0.0205634	0.0066163	0.0329169	0.0157377	0.0110157	0.00526221	0.00964432	0.0314372	0.0128812	0.0250127	0.0675468	0.0174621	0.0225655	0.00380192	0.0117613	0.0124594	0.0151434	0.0127762	0.0186998	0.00820984	0.0139852	0.0260295	0.0149085	0.0302879	0.0073417	0.0119725	0.0370504	0.00863514	0.0100342	0.0312329	0.0166652	0.0129242	0.0278871	0.00648568	0.00782168	0.00767186	0.0153857	0.0103683	0.012299	0.0205963	0.0105829	0.00842724	0.00975146	0.0124002	0.0224267	0.0209151	0.0261846	0.0319372	0.00284691	0.669814	0.00855343	0.016803	0.0147939	0.0126653	0.0189003	0.012793	0.0533275	0.0109349	0.00857524	0.0140831	0.00910846	0.012941	0.0478912	0.0745383	0.0140842	0.0159524	0.00954537	0.0107883	0.0137524	0.679558	0.0190781	0.00429735	7.4517e-05	0.0523444	0.254059	0.263727	0.0435263	0.344139	0.0422044	0.362485	0.152927	0.128767	0.355821	6.651469
6070	-420878.6	-420870.8	-7.764569	0.0318438	0.0374394	0.0693038	0.0380364	0.0589215	0.0797984	0.0536969	0.0875972	0.0708533	0.0513456	0.0489654	0.0975981	0.0324629	0.0701524	0.0560077	0.0848719	0.0927888	0.0106281	0.0204208	0.0144945	0.0370942	0.0106843	0.00615049	0.00886567	0.0504692	0.000852162	0.0443916	0.0447846	0.0530719	0.0492072	0.0364124	0.0660641	0.0368933	0.0462676	0.0332289	0.056372	0.0516573	0.0669452	0.0392823	0.047031	0.0784298	0.0794498	0.0768112	0.0478636	0.0654723	0.0489407	0.0427786	0.0014126	0.0399562	0.0367201	0.030948	0.0991726	0.0280124	0.0498657	0.0659728	0.0544834	0.0531815	0.0641814	0.0597917	0.146204	0.0470594	0.0772025	0.0532947	0.125017	0.0843444	0.0374764	0.0412638	0.0029112	0.0368256	0.0370864	0.00171462	0.072139	0.0730563	0.091998	0.0906397	0.125658	0.0216761	0.00658532	0.0347513	0.0157377	0.0104946	0.00657795	0.00642307	0.0326903	0.0128181	0.0236405	0.0675468	0.0173273	0.0182974	0.00373583	0.0113032	0.0118859	0.0116686	0.00990882	0.0198868	0.00736824	0.0142198	0.0258247	0.0183671	0.0281275	0.00714073	0.0107215	0.0370504	0.00949766	0.00863747	0.0312329	0.0157239	0.0147198	0.0279965	0.0052827	0.00990547	0.00937286	0.0151739	0.0112704	0.0115329	0.0210189	0.00872599	0.00975583	0.00975146	0.00927165	0.0185168	0.023072	0.0261846	0.0358171	0.00221176	0.669814	0.00722294	0.0195343	0.0143288	0.0140431	0.0193984	0.0125165	0.0478858	0.00920649	0.00602171	0.0117032	0.0111541	0.0126323	0.0495436	0.0661117	0.0140298	0.0150761	0.0107819	0.00933875	0.0113205	0.68366	0.0199991	0.00579044	0.000122023	0.0523444	0.254059	0.263727	0.0435263	0.344139	0.0422044	0.362485	0.152927	0.128767	0.355821	6.627971
