Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-421232.7	-421223.8	-8.921903	0.0324425	0.0355474	0.0697744	0.0356015	0.0777189	0.0773139	0.0526624	0.0870996	0.0667089	0.0505388	0.0475842	0.113938	0.0325189	0.0749813	0.0532483	0.0835308	0.0897966	0.0101852	0.019222	0.0142445	0.0337334	0.0103906	0.00585752	0.00650619	0.0492401	0.000882248	0.0475999	0.0473115	0.056735	0.0438303	0.049759	0.0643841	0.0386874	0.048758	0.037106	0.0511583	0.0543234	0.0640012	0.0437741	0.0529853	0.0805511	0.0693705	0.0706851	0.0487613	0.0590462	0.0470847	0.0454642	0.00104209	0.037108	0.0338008	0.0322586	0.0932365	0.0300433	0.0490993	0.067495	0.0530698	0.0542721	0.0622472	0.0562667	0.145632	0.0507552	0.0684416	0.0532557	0.117625	0.0777328	0.0374493	0.0402874	0.00293326	0.0364867	0.0351265	0.00222756	0.067246	0.0723917	0.087149	0.0861834	0.128933	0.0114686	0.0365471	0.0115034	0.0119345	0.0081162	0.027526	0.014644	0.0138624	0.0124173	0.00771269	0.0205145	0.00758131	0.0107154	0.00780519	0.0119499	0.022299	0.0139411	0.0605527	0.0893867	0.0094014	0.679952	0.0173779	0.0308065	0.0212245	0.0443375	0.0117839	0.0166082	0.00704771	0.00854716	0.020819	0.00769267	0.0506072	0.0105793	0.00413222	0.0303069	0.0233628	0.00658864	0.00980018	0.0100582	0.0184748	0.00144693	0.00837924	0.028034	0.0443052	0.0140695	0.0273408	0.00670031	0.0164774	0.0199278	0.0128688	0.0352131	0.0101188	0.0256032	0.0093097	0.00839224	0.0162996	0.119181	0.0158798	0.00580894	0.0208737	0.00666403	0.00432681	0.00748769	0.0164161	0.0064051	0.00980376	0.0180663	0.00731175	0.0130044	0.00681037	0.0206286	0.707963	0.000159797	0.0549107	0.225756	0.261128	0.0406063	0.376052	0.0415469	0.364087	0.141156	0.143706	0.351051	6.743705
110	-420451.8	-420444.4	-7.331188	0.034659	0.036304	0.0752618	0.0369743	0.0652488	0.0839712	0.0510507	0.0878001	0.0672337	0.0486967	0.0436234	0.11506	0.0333404	0.073096	0.0532483	0.0848345	0.0898531	0.0104553	0.0192344	0.0156918	0.03996	0.00813079	0.00637982	0.00743911	0.0502032	0.000347959	0.0453963	0.0473115	0.056735	0.0496698	0.0334607	0.0643841	0.0384278	0.0484802	0.0389193	0.0511583	0.0543234	0.0640012	0.0408223	0.0529853	0.0790398	0.0673183	0.0781289	0.0538802	0.0590462	0.0514076	0.0454299	0.00164379	0.0372958	0.0363403	0.0323199	0.0962598	0.0295403	0.0462143	0.0654973	0.0550235	0.0555905	0.0618429	0.0593609	0.149138	0.0507552	0.0699676	0.0565048	0.117625	0.0777328	0.0372011	0.0402874	0.0031743	0.0364867	0.0353052	0.0017777	0.0682799	0.0758344	0.0825102	0.0908474	0.128933	0.0142038	0.0299532	0.0136953	0.0129859	0.00773759	0.0270013	0.0117454	0.0120419	0.0142162	0.00762388	0.0184225	0.00817856	0.01037	0.00786313	0.0144554	0.0176999	0.0132455	0.0654927	0.0481581	0.00858227	0.624646	0.0151163	0.0296216	0.019801	0.0473997	0.0108233	0.0166082	0.00517171	0.00808902	0.0213173	0.00806199	0.0540677	0.013761	0.00348686	0.0324309	0.0262885	0.00880142	0.0101554	0.00982971	0.0181593	0.00222441	0.00905336	0.028034	0.0168845	0.0162944	0.0273408	0.00578447	0.0187387	0.0143607	0.0108046	0.0400507	0.00714934	0.02183	0.0102047	0.00854725	0.0169859	0.0397429	0.025012	0.0109412	0.0213937	0.00817279	0.00444876	0.0116605	0.0164161	0.00526242	0.00980376	0.0175473	0.00682548	0.0121185	0.00658605	0.0212803	0.707963	0.000147662	0.0549107	0.225756	0.261128	0.0406063	0.376052	0.0415469	0.364087	0.141156	0.143706	0.351051	6.584633
120	-420270.1	-420262.6	-7.544173	0.0324009	0.041096	0.0717719	0.0345461	0.0652488	0.0870068	0.0555412	0.0908666	0.0673412	0.0486967	0.0495302	0.11506	0.0306451	0.073096	0.053864	0.0844727	0.0898531	0.0113106	0.0203629	0.0131436	0.0404318	0.0090788	0.00637982	0.00817448	0.0518164	0.000672022	0.0465422	0.0473024	0.0588718	0.0470497	0.0363931	0.0643841	0.0384278	0.0492468	0.0375704	0.0594148	0.0484147	0.0631126	0.0434964	0.0505004	0.0790398	0.0723452	0.0695934	0.0514665	0.0590462	0.0514076	0.0449233	0.0015935	0.0388188	0.0363403	0.0330365	0.0962598	0.0300402	0.0489893	0.0654973	0.0550235	0.0555905	0.0618429	0.0626006	0.147027	0.0471635	0.0692373	0.0542175	0.117625	0.0802729	0.0385249	0.0473291	0.00272872	0.0364867	0.039098	0.00183618	0.0652201	0.0758344	0.0866405	0.0951376	0.128933	0.012765	0.0294464	0.0105752	0.0118965	0.00781154	0.0297923	0.0144852	0.0138811	0.0138419	0.00786295	0.0233992	0.00867808	0.0105669	0.00664013	0.0144554	0.0152661	0.0148023	0.0654927	0.0557271	0.00858227	0.636194	0.0152315	0.0322745	0.0199603	0.0470464	0.0127462	0.0166082	0.00689948	0.0138565	0.0192349	0.00949836	0.0494328	0.013761	0.00336584	0.0324309	0.0243953	0.00762774	0.0107996	0.0104431	0.019125	0.00268314	0.00661098	0.028034	0.0197823	0.0159371	0.0273408	0.00749925	0.0156349	0.0150325	0.0114126	0.0400507	0.011437	0.02183	0.00657264	0.00844032	0.0154553	0.0397429	0.0218659	0.00885845	0.0142576	0.0123789	0.0054852	0.010336	0.0160242	0.0054708	0.0103754	0.020147	0.00686332	0.00894886	0.00817669	0.0199779	0.676422	4.53651e-05	0.0536711	0.243072	0.255396	0.0396896	0.367563	0.0406089	0.364087	0.141156	0.143706	0.351051	6.605932
130	-420294.1	-420286.9	-7.169074	0.0340534	0.034392	0.0717719	0.0375448	0.0642347	0.0767169	0.0554454	0.0908666	0.0673412	0.0457755	0.0431167	0.119938	0.0325716	0.0719146	0.0537344	0.0844727	0.0898531	0.00886606	0.0203629	0.013362	0.0351157	0.0092964	0.00742103	0.00686215	0.0518164	0.000659987	0.0465422	0.0486816	0.0592266	0.0451208	0.0357778	0.0632067	0.0384278	0.0462238	0.0375704	0.0548246	0.0497133	0.0629826	0.0403232	0.0505004	0.0867712	0.0723452	0.0695934	0.0558414	0.0573257	0.0486543	0.0449233	0.00123286	0.0388188	0.0347242	0.0335976	0.0962598	0.0300402	0.0485337	0.0628664	0.0537987	0.0546489	0.0618429	0.0626006	0.143807	0.0471635	0.0692373	0.0507118	0.117625	0.0802729	0.0385249	0.041655	0.00390786	0.0353306	0.0384865	0.00160251	0.0718205	0.0623749	0.0866405	0.0951376	0.125916	0.0121595	0.0279594	0.0126578	0.0120148	0.00944078	0.0326937	0.0146282	0.0147405	0.0122161	0.00809547	0.0205222	0.00797925	0.0102388	0.00759214	0.0134094	0.0156606	0.0147548	0.0650939	0.0515408	0.00985329	0.638774	0.0128442	0.0277783	0.0199603	0.0497205	0.0137338	0.0175642	0.00708009	0.0161417	0.0206338	0.00847526	0.0498398	0.0140243	0.00421599	0.0351802	0.0259383	0.00641609	0.00905378	0.0099934	0.0196448	0.00251816	0.0105714	0.0276832	0.0230262	0.0126213	0.0271074	0.00624977	0.0167399	0.0179072	0.0110203	0.0377471	0.0133716	0.0257658	0.00823314	0.00879868	0.0173044	0.0392616	0.0208144	0.00986811	0.0151905	0.0153725	0.00863654	0.0100869	0.0160242	0.00499726	0.00878997	0.0260169	0.00795037	0.00607989	0.0049852	0.0196948	0.676422	3.88341e-05	0.0534137	0.241906	0.254171	0.0442943	0.3658	0.0404142	0.371823	0.139438	0.141958	0.346781	6.568422
140	-420280.9	-420273.5	-7.371719	0.0335852	0.0364092	0.0717719	0.0375448	0.0683289	0.0767169	0.0550816	0.0908666	0.0706933	0.0479878	0.0462306	0.110979	0.0325716	0.0719146	0.0532226	0.0844727	0.0899786	0.0106147	0.0194984	0.0148888	0.0351157	0.00778509	0.00818028	0.00805772	0.0518164	0.000493192	0.0448229	0.0486816	0.0592266	0.0512973	0.0370613	0.0632067	0.0398356	0.0494751	0.0375704	0.0548246	0.0497133	0.0646716	0.0419579	0.0505004	0.0826078	0.071936	0.0762554	0.0525338	0.0627563	0.0523681	0.0464831	0.00154614	0.0388188	0.0343181	0.0335976	0.0906237	0.0320126	0.0472735	0.0637111	0.0537987	0.0546489	0.0646478	0.0590996	0.145601	0.0476799	0.0692373	0.0507118	0.112086	0.0802729	0.0404846	0.041655	0.0027113	0.0406333	0.0349874	0.00199845	0.0718761	0.0705071	0.0866405	0.0904989	0.125916	0.0121629	0.0284307	0.0124665	0.0112662	0.0076861	0.026764	0.0150286	0.0159048	0.0133944	0.00754748	0.024539	0.00901407	0.0125654	0.00954646	0.0134094	0.0186849	0.016216	0.0683533	0.0563483	0.00870175	0.639262	0.0143793	0.0294442	0.0199603	0.0495827	0.0115312	0.0173037	0.00985563	0.013936	0.0189117	0.00860787	0.0441508	0.0131748	0.00295125	0.034693	0.0240178	0.00711831	0.0117985	0.00959483	0.0210578	0.00273254	0.0111754	0.0336279	0.0205661	0.0143105	0.0271074	0.00610069	0.0166653	0.0141183	0.0134329	0.0376422	0.00761021	0.0239891	0.00941591	0.00822486	0.0156677	0.0379864	0.0196934	0.00999825	0.0163293	0.0108212	0.00485687	0.0080412	0.0160242	0.00623421	0.00903474	0.0168181	0.00764494	0.00799658	0.00654832	0.0222617	0.676422	3.94693e-05	0.0534137	0.241906	0.254171	0.0442943	0.3658	0.0404142	0.371823	0.139438	0.141958	0.346781	6.588686
150	-420274.1	-420266.8	-7.321929	0.033004	0.0370318	0.0717719	0.0375448	0.0605619	0.0767169	0.0528436	0.0885579	0.0727142	0.0479878	0.0480242	0.119343	0.0304462	0.0743723	0.0543265	0.0844727	0.0910856	0.0106147	0.0194258	0.015353	0.0353519	0.00800415	0.00631872	0.00743783	0.0518164	0.00101158	0.0448229	0.0486816	0.0592266	0.0494353	0.0364194	0.0632067	0.0356364	0.0472455	0.0375704	0.0553908	0.0522091	0.0646716	0.0437954	0.0467817	0.0820133	0.071936	0.0730221	0.0525338	0.0589386	0.0523681	0.0459183	0.00105185	0.0388188	0.0335234	0.0335976	0.0916321	0.0291078	0.0483041	0.0646198	0.0558876	0.052433	0.0646478	0.0590996	0.145601	0.0478723	0.0644963	0.0496161	0.117968	0.0834727	0.0390338	0.0426142	0.00189943	0.0399394	0.0357642	0.00214058	0.0731704	0.0705071	0.089662	0.0916719	0.125916	0.0121629	0.0286981	0.0111075	0.011534	0.00796726	0.0273555	0.0139041	0.013433	0.0133481	0.00810964	0.0228917	0.00885023	0.0106779	0.0100032	0.0122099	0.0170817	0.0154894	0.0629892	0.0516021	0.00760461	0.66596	0.0131792	0.0295379	0.0200148	0.0520213	0.0113404	0.0177866	0.0108681	0.013936	0.0192242	0.00941472	0.0416715	0.0109227	0.00266507	0.0336515	0.0254218	0.007318	0.0102425	0.00876887	0.0177338	0.00278779	0.0110167	0.0286094	0.0218383	0.0158771	0.0305566	0.00634992	0.0179211	0.0172828	0.0117225	0.0339576	0.0106215	0.023616	0.00708506	0.00665593	0.0164425	0.0379864	0.0193319	0.00960784	0.0135048	0.0110692	0.0059019	0.00965088	0.0172144	0.00613029	0.00801803	0.020819	0.00782151	0.0097977	0.00702595	0.0203163	0.676422	1.82617e-05	0.0542485	0.242318	0.254604	0.0419228	0.366423	0.0404831	0.370592	0.139711	0.142236	0.34746	6.583707
160	-420252.2	-420244.9	-7.354441	0.033004	0.0370318	0.0717719	0.0359585	0.060659	0.081457	0.0562901	0.0945205	0.0692039	0.0479878	0.0466402	0.113285	0.0305572	0.0728735	0.0543265	0.0856585	0.0901696	0.0124006	0.0178187	0.0130504	0.0365034	0.00804728	0.00623881	0.00870951	0.0513395	0.00109937	0.0445188	0.045939	0.057475	0.0474608	0.0364194	0.0668662	0.0367969	0.0450233	0.0407222	0.0542173	0.0533124	0.0646716	0.0437954	0.0503214	0.0883776	0.0668398	0.0730221	0.0525338	0.0589386	0.0494958	0.0451743	0.000963064	0.0388188	0.0341165	0.0303278	0.0967832	0.0306515	0.0483041	0.0646198	0.057093	0.0548499	0.0646478	0.0590996	0.145601	0.0478723	0.0644963	0.0496161	0.117968	0.0793068	0.0373604	0.0426142	0.00339308	0.0381228	0.0387006	0.00261508	0.074809	0.0693005	0.0856166	0.0916719	0.124418	0.0133895	0.0313314	0.010451	0.0118978	0.00925953	0.028211	0.0126307	0.0148912	0.00953946	0.00731599	0.0196036	0.00727022	0.012107	0.00962605	0.0136784	0.0151267	0.0147546	0.0624617	0.0609601	0.00760461	0.66596	0.0169383	0.027969	0.0178086	0.0524636	0.0125391	0.0185471	0.010918	0.0162842	0.01553	0.00690228	0.0457681	0.0127075	0.00427324	0.0336515	0.0254218	0.00933798	0.00910236	0.00923937	0.0202029	0.00282297	0.00965787	0.0295169	0.017626	0.0158771	0.029282	0.00708587	0.0169153	0.0156014	0.0120818	0.0339576	0.0129316	0.0256404	0.00707127	0.00632762	0.0174376	0.037331	0.0203603	0.00954047	0.0102404	0.0120705	0.00701343	0.00872862	0.0159415	0.00655496	0.00952982	0.020819	0.00633013	0.00881006	0.0084103	0.0225046	0.666944	3.88722e-05	0.0542673	0.242402	0.254692	0.0415913	0.36655	0.0404971	0.373358	0.143757	0.132833	0.350053	6.586959
170	-420252.6	-420244.7	-7.870563	0.0326871	0.0355273	0.0726711	0.0357398	0.0639507	0.081457	0.0501042	0.0945205	0.0623351	0.0479878	0.0491525	0.113285	0.0347204	0.0762821	0.052612	0.0856585	0.0894517	0.00886985	0.0193987	0.0138454	0.0345294	0.00975203	0.00716129	0.00960324	0.0460859	0.000964394	0.0445188	0.0456552	0.0550981	0.048289	0.0364194	0.0668662	0.0385504	0.0509945	0.0407222	0.0529904	0.0533124	0.0580493	0.0437954	0.0511228	0.0852747	0.0739747	0.07769	0.0556465	0.0589386	0.0514212	0.0459607	0.00111509	0.038125	0.0352572	0.0309053	0.0973774	0.0312977	0.0460016	0.0646198	0.0596035	0.0558195	0.0646478	0.0614976	0.140935	0.0497044	0.0744777	0.0556899	0.113687	0.0793068	0.0373604	0.0424933	0.00298919	0.0370012	0.0376788	0.00188934	0.0738165	0.0693961	0.0895907	0.0894765	0.124418	0.0112617	0.0286803	0.0125736	0.010282	0.0102384	0.0307315	0.0125137	0.0152838	0.0143982	0.00881345	0.0227659	0.00796703	0.0104798	0.010568	0.0143063	0.0171252	0.0154367	0.0675332	0.0618531	0.00871455	0.669149	0.0152482	0.0321464	0.0209175	0.0491309	0.0125391	0.0169165	0.00872865	0.014832	0.0206358	0.008509	0.0483084	0.0159018	0.0050816	0.0328886	0.023169	0.00810055	0.0124148	0.00907162	0.0165058	0.00277146	0.00920044	0.0315949	0.0182369	0.0146183	0.0281	0.00759323	0.0166015	0.0182123	0.0142594	0.0363093	0.0122033	0.0240469	0.0079551	0.00733467	0.0177474	0.037331	0.0203164	0.0121418	0.00842949	0.012007	0.00606446	0.0125426	0.0159415	0.00682018	0.00892107	0.0189621	0.00854229	0.00849273	0.00460017	0.0221729	0.666944	1.17962e-05	0.0542673	0.242402	0.254692	0.0415913	0.36655	0.0404971	0.373358	0.143757	0.132833	0.350053	6.638571
180	-420217.7	-420210.8	-6.838876	0.0326871	0.0368481	0.0708121	0.0377131	0.0639507	0.0796469	0.0524988	0.0862214	0.06375	0.0451027	0.0491525	0.111564	0.0308493	0.0727807	0.052612	0.080371	0.0906481	0.0101225	0.0192329	0.0155342	0.0374952	0.00948688	0.00782166	0.00806294	0.0485018	0.0010373	0.0429599	0.0480272	0.0545296	0.048289	0.0344891	0.0668662	0.0385504	0.0444393	0.037088	0.0529904	0.0533026	0.0623934	0.0437954	0.0497725	0.0802297	0.0739747	0.0742868	0.0497308	0.0585477	0.0514212	0.048848	0.00164039	0.038125	0.0352572	0.0308054	0.0973774	0.0310838	0.0460016	0.0660639	0.0596035	0.0517495	0.061681	0.0533488	0.140935	0.047564	0.0690618	0.0556899	0.113687	0.0830321	0.0396247	0.0456253	0.00316874	0.0369018	0.0346267	0.00233656	0.0738165	0.0676057	0.0887724	0.0931083	0.124418	0.0118594	0.0298462	0.0146084	0.0138609	0.00732303	0.0307315	0.0141242	0.0142542	0.0124977	0.00763368	0.0227659	0.00525632	0.00985359	0.00782405	0.0143063	0.0175656	0.0158884	0.0673802	0.0637833	0.00771142	0.640671	0.0166265	0.0316754	0.0204721	0.048086	0.0121672	0.016856	0.0111303	0.0160765	0.0216418	0.00798127	0.0483084	0.0117934	0.00387994	0.0333014	0.0226834	0.0100114	0.00899293	0.00899581	0.0214293	0.00231227	0.00822152	0.0260906	0.0117892	0.0144289	0.0244109	0.00743162	0.0176095	0.0164308	0.0121219	0.0359874	0.012785	0.0240469	0.00693843	0.00774307	0.0162727	0.0398244	0.0223515	0.0103602	0.00624931	0.0130227	0.00606446	0.0101843	0.0159415	0.00528721	0.0101403	0.0180181	0.00661354	0.00722183	0.00652118	0.0223874	0.666944	4.72811e-05	0.0536602	0.243652	0.259068	0.041126	0.36245	0.0400441	0.371769	0.143145	0.136524	0.348563	6.535402
190	-420226.3	-420218.8	-7.470644	0.0296721	0.0371208	0.0708121	0.0351018	0.0665309	0.0810822	0.0524988	0.0922654	0.06375	0.0456328	0.0474488	0.111564	0.0281316	0.0754146	0.052612	0.0806268	0.093132	0.00779353	0.0174337	0.0144508	0.0374952	0.00865297	0.00693253	0.00771418	0.0511818	0.000669189	0.0479005	0.0458348	0.0545296	0.0480336	0.0344891	0.0668662	0.0406679	0.0493494	0.037088	0.0535706	0.0533026	0.0641788	0.0429496	0.0497725	0.0802297	0.0755784	0.0742868	0.0578953	0.0607463	0.0510965	0.0447872	0.000988416	0.038125	0.0362412	0.0301801	0.0973774	0.0304772	0.0482519	0.0667957	0.0596035	0.0539498	0.0627523	0.0669827	0.140935	0.049226	0.0690618	0.0553235	0.113892	0.0835225	0.0407313	0.0456253	0.0033332	0.0371286	0.0381383	0.00212005	0.0738165	0.0676057	0.0913715	0.0931083	0.131389	0.00884434	0.0298462	0.0121644	0.0126698	0.00761456	0.0307315	0.0133976	0.0139132	0.0150758	0.00729746	0.0227659	0.00542145	0.0098366	0.00839419	0.0145669	0.018811	0.0135312	0.0671797	0.0650713	0.00962748	0.649521	0.01613	0.0287342	0.0205213	0.0488587	0.0121214	0.0202669	0.00728474	0.0134905	0.0206265	0.00717011	0.0483084	0.0126556	0.00401827	0.030616	0.0230471	0.00974722	0.0111185	0.00958142	0.0175697	0.00207376	0.00838032	0.0271496	0.0128086	0.0140998	0.0239116	0.0057023	0.0187137	0.0182538	0.0121305	0.0355352	0.0140249	0.0260844	0.00807965	0.00913704	0.0157998	0.0358739	0.0206234	0.00928449	0.00770439	0.0130227	0.00377943	0.00765315	0.01567	0.00528721	0.0101403	0.0179243	0.00821682	0.0086846	0.00429651	0.0233212	0.679849	0.000284705	0.0537375	0.244002	0.259441	0.0397456	0.362972	0.0401017	0.370709	0.145587	0.136135	0.347569	6.598579
200	-420223.9	-420216.7	-7.200546	0.0315895	0.0372385	0.0708121	0.0376844	0.0665309	0.0810822	0.0553136	0.083791	0.06375	0.0456328	0.0494326	0.111564	0.0304832	0.0735808	0.0522618	0.0845131	0.093132	0.0111315	0.01878	0.0120759	0.0379269	0.00816925	0.0078797	0.00748278	0.0492939	0.00088664	0.0456334	0.0461093	0.0545296	0.0480336	0.0346258	0.0624069	0.0390474	0.0493494	0.037088	0.0535706	0.0502975	0.0638356	0.0411427	0.0497725	0.0802297	0.0755784	0.0713819	0.0504923	0.0653513	0.0510965	0.0478891	0.00145887	0.0393177	0.0343829	0.0325041	0.0973774	0.0289297	0.0482519	0.0667957	0.0565215	0.0539498	0.0651167	0.0558661	0.140935	0.0476197	0.0632869	0.0536817	0.116737	0.0793988	0.0403756	0.0434787	0.00268495	0.0405405	0.0381383	0.00232657	0.0769367	0.0670642	0.0913715	0.0928687	0.131389	0.0101585	0.0280441	0.0120246	0.0127124	0.00898642	0.0307315	0.0123885	0.0139132	0.0111983	0.00933987	0.0220642	0.00795272	0.00951387	0.00924433	0.0108272	0.0165537	0.017418	0.0622693	0.0658476	0.00867458	0.649521	0.0141434	0.0313642	0.0186747	0.0519075	0.0138604	0.0180201	0.00830687	0.0155823	0.0172662	0.00775251	0.0483084	0.0133924	0.00506915	0.0294928	0.0251666	0.00983519	0.00940028	0.0100372	0.0175697	0.0020372	0.00792564	0.0281568	0.0113436	0.0145603	0.0235236	0.00591613	0.0150031	0.0172897	0.0107718	0.0351335	0.0135648	0.0228752	0.0080258	0.0070001	0.0177081	0.0363741	0.0210112	0.0112583	0.0106081	0.0140509	0.00692852	0.00980031	0.0162276	0.00709672	0.00957026	0.021456	0.00680511	0.0100528	0.00287577	0.0230804	0.679849	0.000366124	0.0537375	0.244002	0.259441	0.0397456	0.362972	0.0401017	0.370709	0.145587	0.136135	0.347569	6.571569
210	-420215.6	-420208.1	-7.484899	0.0315895	0.0352025	0.0736839	0.0363326	0.0665309	0.0810822	0.0542199	0.0926724	0.06375	0.0473874	0.0485809	0.113126	0.0312539	0.0731822	0.0522618	0.0845131	0.093132	0.0102651	0.0207406	0.0145439	0.0344992	0.0111768	0.00733908	0.00790642	0.0528277	0.000728049	0.0437456	0.0466282	0.0545296	0.0489427	0.0351656	0.0630334	0.0390474	0.0472903	0.0384986	0.0535706	0.0502975	0.0613425	0.042744	0.0496317	0.0802297	0.0703179	0.0749156	0.0565813	0.0606255	0.0499237	0.0461765	0.00148208	0.039939	0.0358744	0.0325041	0.0963716	0.0327212	0.0493265	0.0620247	0.0565215	0.0561207	0.0614871	0.0630156	0.140935	0.047161	0.0680615	0.0536817	0.116843	0.0793988	0.0360039	0.0434787	0.00354734	0.0371556	0.0378729	0.00178123	0.0769367	0.0670642	0.0903328	0.0947027	0.131389	0.0101703	0.0327746	0.0120246	0.0135224	0.00832616	0.0293816	0.0141294	0.0133153	0.0128887	0.00965138	0.0215836	0.00647513	0.013075	0.00878241	0.0108939	0.0141684	0.013805	0.064857	0.0667696	0.00782207	0.649521	0.0141434	0.0313642	0.0186784	0.0519075	0.0131953	0.0173988	0.0103175	0.0138376	0.0189244	0.00725109	0.0483084	0.0110454	0.00370899	0.0344794	0.0251666	0.00876512	0.0100236	0.00893736	0.0185025	0.00266172	0.0121848	0.0301441	0.0102627	0.0124299	0.0282129	0.0062427	0.0169696	0.0166661	0.0121174	0.0353916	0.0135449	0.0274093	0.00672263	0.00775303	0.0153695	0.0363741	0.0219798	0.00927832	0.00952754	0.0145343	0.00378942	0.0101026	0.0193688	0.00536303	0.00944328	0.0166589	0.0068988	0.00898929	0.00689454	0.0208371	0.679849	0.000637867	0.0537658	0.244131	0.259578	0.0397666	0.363163	0.0395958	0.370709	0.145587	0.136135	0.347569	6.600004
220	-420236.3	-420228.9	-7.367945	0.0301128	0.0377081	0.0686589	0.0363004	0.0665309	0.0755421	0.0512843	0.0926724	0.0727632	0.0473874	0.0485809	0.113126	0.0303151	0.0731822	0.0565784	0.0857288	0.09722	0.00925104	0.0207406	0.0152249	0.0390778	0.00942152	0.00588455	0.00897331	0.0528277	0.000696462	0.0465333	0.0481509	0.0562934	0.0489427	0.0363784	0.0699515	0.0396166	0.0510464	0.0361092	0.0591794	0.0524345	0.0577653	0.0427193	0.0496317	0.0834269	0.0694317	0.0727866	0.0531701	0.063975	0.0482673	0.0465417	0.00117678	0.0343624	0.0358744	0.0332743	0.0943446	0.0327212	0.0466266	0.0620247	0.0565215	0.0552351	0.0598886	0.0630156	0.140935	0.047161	0.0647802	0.053304	0.109648	0.0793988	0.0422537	0.0414979	0.00265097	0.0346933	0.0362557	0.0025694	0.0722123	0.0677277	0.0900193	0.0947098	0.131389	0.0128942	0.030115	0.0120246	0.0114145	0.00728065	0.0293816	0.0159102	0.0146028	0.0111748	0.00849935	0.0193412	0.0071531	0.0127109	0.00700593	0.0164452	0.0134652	0.0161101	0.0638191	0.061957	0.00765698	0.649521	0.0156391	0.0286101	0.0189343	0.0495056	0.0115962	0.0176646	0.00987718	0.011672	0.0196759	0.00883823	0.048466	0.0134814	0.00365401	0.0344794	0.0234318	0.00855033	0.00985786	0.0122835	0.0196777	0.00146026	0.00941298	0.0270584	0.0095201	0.0172335	0.0280983	0.00574291	0.0161383	0.0166661	0.0131767	0.0350393	0.012239	0.0230907	0.00758179	0.00808479	0.016348	0.03872	0.0219341	0.0105673	0.00959018	0.0126594	0.00480898	0.0100731	0.015012	0.00865806	0.00913805	0.0182062	0.00663379	0.00602367	0.00756469	0.0226054	0.679849	0.000581065	0.053504	0.242942	0.263183	0.039573	0.361395	0.039403	0.370709	0.145587	0.136135	0.347569	6.588309
