Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	bl[150]	bl[151]	bl[152]	bl[153]	bl[154]	bl[155]	bl[156]	bl[157]	bl[158]	bl[159]	bl[160]	bl[161]	bl[162]	bl[163]	bl[164]	bl[165]	bl[166]	bl[167]	bl[168]	bl[169]	bl[170]	bl[171]	bl[172]	bl[173]	bl[174]	bl[175]	bl[176]	bl[177]	bl[178]	bl[179]	bl[180]	bl[181]	bl[182]	bl[183]	bl[184]	bl[185]	bl[186]	bl[187]	bl[188]	bl[189]	bl[190]	bl[191]	bl[192]	bl[193]	bl[194]	bl[195]	bl[196]	bl[197]	bl[198]	bl[199]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
2840	-553408	-553362.3	-45.63968	0.0767292	0.0318461	0.037357	0.0828396	0.0455169	0.0473662	0.0387401	0.0621629	0.0804176	0.0548532	0.0896427	0.0665997	0.0474985	0.0592002	0.0464847	0.100263	0.0236076	0.0243586	0.0683158	0.0614737	0.0844436	0.0915386	0.105828	0.00922154	0.0205556	0.0149255	0.0386815	0.0101263	0.00531028	0.00168798	0.00752626	0.0201948	0.0504969	0.000633989	0.0655137	0.0455444	0.0444016	0.0561116	0.09957	0.059214	0.0413218	0.0429597	0.0327477	0.0506369	0.042256	0.0620862	0.0398973	0.0440511	0.0361099	0.059935	0.0547052	0.0212566	0.0649612	0.0206069	0.0462957	0.0574247	0.0523313	0.0705244	0.0588024	0.0543297	0.0588651	0.0469515	0.0442271	0.00124598	0.0898766	0.038263	0.0351511	0.0327462	0.0616082	0.091119	0.110947	0.0312943	0.0495122	0.0893799	0.0760148	0.0578042	0.0526376	0.065652	0.0523817	0.137714	0.11474	0.0450458	0.0787051	0.0665144	0.0550804	0.119691	0.0757132	0.0893335	0.0291957	0.0461552	0.0355136	0.00336473	0.0374993	0.0356489	0.0364532	0.00142678	0.0781813	0.0700779	0.0864807	0.0906429	0.128584	0.0124834	0.0112277	0.0598618	0.0428455	0.0144064	0.0102174	0.0111704	0.0140337	0.0097455	0.0345769	0.012659	0.00789095	0.038761	0.0172521	0.0158054	0.0152955	0.0179612	0.00503096	0.00869748	0.00949965	0.0161556	0.0168522	0.00443975	0.0126767	0.0019605	0.0240801	0.0196492	0.640712	0.0229779	0.013532	0.0135993	0.0453626	0.0146393	0.00364629	0.0176994	0.0397586	0.0102943	0.0148363	0.0256962	0.0137623	0.0174058	0.0127801	0.0081317	0.0096075	0.00683183	0.019646	0.024598	0.016909	0.0141714	0.0194893	0.0307542	0.0136978	0.014508	0.00802679	0.0147539	0.0127408	0.0148743	0.00349618	0.00861423	0.0154332	0.0131429	0.0121578	0.0234016	0.0372219	0.0159238	0.0275048	0.0148121	0.0103033	0.00587539	0.0146649	0.0244892	0.00912302	0.0109012	0.0120667	0.00687343	0.0133518	0.0101392	0.00811511	0.00834261	0.00977691	0.0494508	0.0078913	0.0216915	0.0279087	0.0195458	0.0197656	0.0740616	0.00705275	0.0204774	0.030188	0.00836688	0.0247199	0.0242831	0.00792545	0.00453658	0.644845	0.000456577	0.0248773	2.086788	0.392107	0.11732	0.0841673	0.406406	8.411935
2850	-553395.3	-553349.7	-45.61113	0.0767292	0.0327584	0.039403	0.0828396	0.0413115	0.0505552	0.0366745	0.0639701	0.0769346	0.0536231	0.0965876	0.0665997	0.0474985	0.0562111	0.0490902	0.102249	0.0214307	0.0204527	0.0699212	0.0547089	0.0839739	0.0915386	0.103677	0.00862461	0.0172121	0.014629	0.0386815	0.00861147	0.00640417	0.00192264	0.00809675	0.0201948	0.0502668	0.000709264	0.0578191	0.046357	0.0511399	0.0583333	0.112419	0.058908	0.0413218	0.0435073	0.0344751	0.0530909	0.042256	0.0620862	0.0398973	0.0492487	0.0351411	0.0532478	0.0547052	0.0239004	0.0649612	0.0199816	0.0524056	0.0574247	0.052484	0.0705244	0.058237	0.0555803	0.058105	0.0437873	0.0480374	0.00121265	0.0930703	0.038263	0.0386473	0.0327462	0.0660157	0.0935195	0.103022	0.0293307	0.0495122	0.0851477	0.073391	0.054635	0.0526376	0.065652	0.0517666	0.138708	0.113995	0.0537693	0.0787051	0.0632272	0.0548788	0.117467	0.0826644	0.0837692	0.0327123	0.0461552	0.0358118	0.00381381	0.0400855	0.0370624	0.0360981	0.00216476	0.0648099	0.0687547	0.0978219	0.0936601	0.125522	0.00998384	0.0103341	0.0644946	0.0382236	0.0139006	0.01009	0.00977333	0.0167415	0.0107312	0.0345769	0.0119864	0.00898916	0.038761	0.0168651	0.0160665	0.0158828	0.0172553	0.00466767	0.0084257	0.00995405	0.0162145	0.0170102	0.00460502	0.0126767	0.00166191	0.0196785	0.0183243	0.640712	0.0188969	0.014795	0.0135993	0.0428727	0.0131048	0.00364629	0.0147969	0.0397586	0.0108557	0.0119612	0.0237136	0.0133329	0.0165447	0.0115687	0.0105419	0.0120579	0.00655435	0.020058	0.0249177	0.0187622	0.013394	0.0190896	0.0320408	0.0137083	0.0146741	0.00802679	0.0147539	0.0121802	0.0154863	0.00372968	0.0106145	0.0147043	0.012624	0.0127473	0.0261353	0.0364245	0.0139686	0.0228228	0.0139892	0.0110999	0.0069089	0.016731	0.0240804	0.0110754	0.00929304	0.0147566	0.00765697	0.0131124	0.00945101	0.00684894	0.00821402	0.012984	0.0496364	0.00979053	0.0210713	0.0268055	0.0147186	0.0187181	0.0740616	0.00638264	0.0210309	0.0282216	0.0106928	0.028598	0.0261588	0.00892232	0.00332155	0.640099	0.000846285	0.0215388	2.092961	0.392107	0.11732	0.0841673	0.406406	8.408567
2860	-553399.3	-553353.6	-45.66922	0.0767292	0.0327584	0.039403	0.0884348	0.0413115	0.0516108	0.0373563	0.0654313	0.0744575	0.0504213	0.0965876	0.0613131	0.0496353	0.0534648	0.050441	0.102249	0.0218395	0.0204527	0.0699212	0.0547089	0.0811949	0.0956533	0.110188	0.00946099	0.0181059	0.0124978	0.0386815	0.00870354	0.00642811	0.00200454	0.00729894	0.0180354	0.0490437	0.00136899	0.0578191	0.0478865	0.0478389	0.0577101	0.111408	0.058908	0.0382337	0.0435073	0.0351762	0.0525214	0.0423351	0.0635971	0.0367627	0.0474574	0.0351411	0.0531984	0.0547052	0.0239004	0.0630106	0.0227476	0.0500793	0.0632964	0.052484	0.0718684	0.058237	0.0518114	0.0588412	0.0458299	0.0462235	0.00138201	0.0930703	0.040177	0.0374917	0.0309167	0.0660157	0.0878938	0.103022	0.0312079	0.0500401	0.0875573	0.073391	0.054635	0.0558155	0.065652	0.0517666	0.138708	0.114176	0.0537693	0.0767373	0.0632272	0.0548788	0.114776	0.0826644	0.0857519	0.0327123	0.0461552	0.0358118	0.00312791	0.0397814	0.0370624	0.0379266	0.00232053	0.0757743	0.0687547	0.090671	0.0936601	0.125658	0.0112878	0.00840993	0.0601465	0.0405697	0.01575	0.0102745	0.0102704	0.0154139	0.010897	0.0370383	0.0112903	0.0078791	0.038761	0.0177544	0.0127594	0.0152775	0.0194112	0.00648478	0.00882927	0.0102049	0.0137499	0.0158242	0.00707071	0.0153672	0.00158916	0.0196785	0.0211095	0.638962	0.0224982	0.0148164	0.010379	0.0428727	0.012598	0.00194512	0.0142077	0.0402436	0.0104004	0.0150029	0.0237136	0.0131531	0.0165447	0.0112093	0.00979458	0.0123585	0.00846671	0.0163163	0.0249177	0.0129925	0.0120031	0.0182457	0.0309428	0.0147026	0.0157316	0.00722292	0.0139073	0.0139182	0.0180203	0.00358824	0.00944433	0.012196	0.0131651	0.011628	0.0255929	0.0380267	0.0154467	0.0262043	0.0177406	0.0118619	0.00549005	0.016731	0.0314641	0.00758913	0.0131188	0.0135341	0.00734146	0.0128116	0.00843882	0.00671745	0.00718894	0.0126381	0.0475718	0.011954	0.0199735	0.0267115	0.0160249	0.018858	0.0739067	0.00551948	0.0218929	0.033021	0.00798526	0.0291798	0.0257713	0.00763563	0.0029026	0.640099	0.000818463	0.0215388	2.092961	0.390806	0.117571	0.0843474	0.407276	8.414376
2870	-553384.4	-553338.6	-45.87547	0.0767292	0.0337929	0.0359365	0.0819066	0.0429391	0.0516108	0.0379555	0.0671895	0.0744575	0.0504382	0.0978423	0.0647258	0.0496353	0.0618144	0.050441	0.11002	0.0223358	0.0204527	0.0699212	0.0563344	0.0868601	0.0956533	0.110188	0.00993424	0.0187139	0.0151246	0.0370673	0.00820586	0.00725347	0.00114291	0.00875483	0.0171144	0.0514391	0.00108902	0.0601524	0.0498717	0.0430666	0.0562834	0.10855	0.058908	0.0382337	0.044278	0.0351762	0.0525214	0.0425201	0.0641386	0.0401894	0.0473031	0.0352386	0.0570404	0.0550733	0.0224631	0.061021	0.0219069	0.0515492	0.0608546	0.052484	0.0718368	0.0592721	0.0562535	0.0588412	0.0465772	0.0488335	0.000989372	0.0906616	0.0380356	0.0374917	0.0309167	0.0673355	0.0870507	0.107867	0.0272663	0.0500401	0.0875573	0.073391	0.0549441	0.051488	0.0641862	0.0545136	0.140858	0.114176	0.0537693	0.0780794	0.063138	0.0586778	0.117721	0.0826644	0.0770034	0.0282224	0.0461552	0.0370799	0.0025826	0.0375134	0.0394462	0.0382018	0.00198004	0.0735086	0.0740748	0.0933188	0.0950041	0.129127	0.013135	0.0103068	0.0589702	0.0381778	0.0145706	0.00940028	0.00948394	0.0142742	0.00954946	0.0336128	0.0129844	0.00764546	0.0350796	0.0181522	0.014564	0.0181871	0.0171911	0.00539886	0.00895222	0.00974511	0.0137499	0.0175636	0.00682943	0.012032	0.00119358	0.0185093	0.0198704	0.638962	0.0229363	0.013577	0.0118534	0.0441445	0.0164777	0.00254778	0.0146619	0.034681	0.00853998	0.0134276	0.0247501	0.0128	0.0165447	0.0113896	0.00892022	0.0116165	0.0074427	0.0180265	0.0263815	0.013233	0.0130454	0.0174913	0.0291632	0.0135656	0.0137064	0.00740526	0.0148657	0.0121027	0.0170166	0.00220195	0.0114759	0.0140682	0.011511	0.0112198	0.0255929	0.033595	0.0147842	0.0245391	0.0160205	0.0129345	0.0050067	0.0174849	0.0268169	0.00861283	0.0123157	0.012833	0.00683923	0.012641	0.0101248	0.00376381	0.00847205	0.0136233	0.0514985	0.0103068	0.023259	0.0262474	0.0171834	0.0185161	0.0739067	0.00606966	0.0218929	0.0305618	0.00942688	0.0297617	0.0260517	0.00834698	0.00482195	0.643673	0.000706809	0.0243927	2.092961	0.390806	0.117571	0.0843474	0.407276	8.435001
2880	-553389.4	-553343.6	-45.82928	0.072357	0.0317835	0.0359365	0.0807543	0.0394142	0.0516108	0.0367863	0.0718421	0.0773101	0.051064	0.0913867	0.0689809	0.0496353	0.0569077	0.050936	0.103328	0.0223358	0.0219707	0.0669104	0.0561445	0.087287	0.089269	0.109782	0.00904867	0.0193213	0.0146975	0.0355474	0.0114797	0.00589317	0.00113243	0.00754712	0.0201482	0.0507682	0.000683195	0.0621048	0.0495551	0.0490455	0.0562834	0.10855	0.0569811	0.0412095	0.044278	0.0318988	0.0490565	0.0434412	0.0629838	0.0379091	0.0448718	0.0375803	0.0593557	0.0516458	0.0249666	0.0648867	0.0219069	0.0515065	0.0608546	0.0551838	0.0718368	0.0592721	0.0542388	0.0631136	0.0465772	0.0478384	0.00125192	0.0906616	0.0380356	0.0374917	0.0309167	0.0673355	0.0908724	0.10219	0.0286609	0.0500401	0.0868754	0.073391	0.0509471	0.0529817	0.0641862	0.0569583	0.142691	0.114176	0.0503405	0.0780794	0.0680711	0.0581837	0.121121	0.0826644	0.0861286	0.0328962	0.0461552	0.0361823	0.00332024	0.0381792	0.0394462	0.0367436	0.0025002	0.0656293	0.0740748	0.0933188	0.0893742	0.127463	0.0130421	0.00915104	0.0626922	0.0381778	0.0142604	0.00972841	0.00959672	0.0147124	0.0104487	0.0360281	0.0131008	0.00827035	0.0395637	0.0192017	0.0147335	0.0131137	0.0171911	0.00710307	0.0120192	0.00992761	0.0141258	0.0174307	0.00528548	0.0117401	0.00154751	0.0223479	0.0179639	0.638962	0.0230201	0.0138183	0.0115082	0.0456085	0.0143917	0.00276577	0.0178667	0.0397757	0.0109012	0.0130461	0.0247501	0.0137772	0.0160628	0.0114072	0.00920259	0.00983253	0.00788133	0.021507	0.0237708	0.0157814	0.0130454	0.0171357	0.0355593	0.0135656	0.0143571	0.00770973	0.0148657	0.0107914	0.0156466	0.00343125	0.0101772	0.0148028	0.00932755	0.0112421	0.0255929	0.0379451	0.0148006	0.0245391	0.0151869	0.00924005	0.00521604	0.0156808	0.0248668	0.00741492	0.011966	0.0130222	0.00708265	0.012702	0.011846	0.00321899	0.00883453	0.010925	0.0482483	0.0097401	0.0249906	0.0262474	0.0164246	0.0192385	0.0739067	0.00708777	0.0230671	0.0310089	0.00754022	0.026565	0.0270175	0.00856832	0.00441641	0.637682	0.000345269	0.0199412	2.092961	0.390806	0.117571	0.0843474	0.407276	8.430382
2890	-553390.5	-553344.9	-45.63275	0.0717943	0.0329051	0.0360565	0.0807543	0.0458654	0.0482979	0.0337374	0.0655251	0.0773101	0.0520898	0.0974678	0.0689809	0.0473688	0.0605998	0.050936	0.104185	0.0223358	0.0227628	0.0685521	0.0590921	0.0858408	0.0924772	0.109782	0.0110478	0.0205955	0.013716	0.0355474	0.00948515	0.00614907	0.00196462	0.00835919	0.0202695	0.0507682	0.00127837	0.0641712	0.0472671	0.0466583	0.0580746	0.108942	0.0569811	0.0412095	0.0446216	0.0318988	0.0510151	0.0406635	0.0602464	0.0379091	0.0448718	0.0343922	0.0573082	0.0538306	0.0222275	0.0648867	0.0229785	0.0515065	0.0608546	0.0525241	0.0751967	0.0557621	0.0542388	0.0604562	0.0465772	0.0485832	0.00100476	0.0906616	0.038117	0.0345636	0.0342155	0.0616428	0.0932873	0.10219	0.028973	0.0480523	0.0855195	0.073391	0.0543103	0.0529817	0.068683	0.0569583	0.13785	0.111016	0.0517361	0.0777587	0.06746	0.0546064	0.121121	0.0826644	0.0812279	0.0328962	0.0433759	0.0373223	0.00432241	0.0378145	0.0380863	0.0367436	0.00231275	0.0685681	0.0769918	0.0907208	0.0953934	0.128164	0.0116945	0.00928274	0.0649858	0.0442497	0.0131709	0.0100456	0.0125397	0.0133782	0.0104487	0.0360281	0.0100375	0.0093527	0.0387397	0.0176447	0.0149742	0.0125261	0.0177457	0.00585237	0.0100347	0.0112608	0.0144369	0.0164516	0.00523737	0.011403	0.00201477	0.0209666	0.0182646	0.639476	0.0187302	0.014607	0.011575	0.0432527	0.0152249	0.00216934	0.0137549	0.0359427	0.00743376	0.0130461	0.0251184	0.0127736	0.018672	0.0134457	0.00730152	0.0100285	0.00644979	0.0190141	0.0233901	0.0112823	0.0141883	0.0157071	0.0338548	0.0138441	0.0168847	0.00862237	0.0147817	0.0147242	0.0135821	0.00311528	0.00953617	0.0138582	0.0117575	0.0114755	0.0255929	0.0358846	0.0164497	0.0204097	0.0171226	0.0110415	0.00528838	0.0164481	0.0277975	0.00729981	0.0119188	0.01215	0.00605859	0.0117804	0.00906308	0.00381305	0.00870317	0.0116394	0.0527558	0.0104198	0.0211205	0.0277066	0.0166175	0.0181911	0.0739067	0.0067519	0.0197674	0.0310089	0.00970079	0.0273607	0.0255817	0.00969246	0.00692849	0.637682	0.000158972	0.0230732	2.092961	0.390806	0.117571	0.0843474	0.407276	8.410729
2900	-553394.9	-553349.8	-45.09885	0.0717943	0.0362477	0.0360565	0.0814073	0.0402295	0.0542375	0.0337374	0.0644344	0.0762612	0.0506694	0.0974678	0.0681382	0.0490851	0.0581699	0.0494803	0.104185	0.0223358	0.0227628	0.0685521	0.0545661	0.0858408	0.0924772	0.106969	0.00998747	0.0192549	0.0155192	0.0355474	0.00862963	0.00704159	0.00212504	0.00957229	0.0181889	0.0507682	0.00095468	0.0619187	0.0470971	0.0529357	0.054915	0.106936	0.0614889	0.0418197	0.0399693	0.0318988	0.0510151	0.0415555	0.0682805	0.0356418	0.0473848	0.0378789	0.0581297	0.0499224	0.022784	0.0648867	0.0239098	0.0469072	0.0623732	0.0505794	0.0723694	0.0574615	0.0489915	0.0608082	0.0465772	0.0449589	0.00140438	0.0924263	0.0368394	0.0342366	0.0326337	0.0616428	0.0884977	0.104896	0.028973	0.0480523	0.0824076	0.0708307	0.0543103	0.0529817	0.0661641	0.0543955	0.13785	0.114432	0.0490515	0.0820942	0.0675867	0.0560056	0.113561	0.0826644	0.0812279	0.0283134	0.0470834	0.0352318	0.00379815	0.0414478	0.0381002	0.036379	0.00204692	0.0685681	0.0731285	0.0907208	0.0953934	0.128164	0.0121394	0.0102943	0.0634241	0.0406546	0.0130886	0.011362	0.00784603	0.0151175	0.0104487	0.0326883	0.012588	0.00758838	0.0363782	0.0172679	0.0128199	0.0154205	0.0177457	0.00578218	0.0114709	0.0114284	0.0145376	0.0196518	0.00749669	0.0126803	0.00179429	0.0214736	0.0197171	0.633676	0.0206265	0.0145096	0.0114202	0.0435554	0.0118953	0.00281952	0.0170191	0.0359427	0.0103573	0.013361	0.0230537	0.0127736	0.0165949	0.0136774	0.00860501	0.0147508	0.00861235	0.0197086	0.0227864	0.0132891	0.0146624	0.0152097	0.0313556	0.0131071	0.0135997	0.00752853	0.0147817	0.0147242	0.0133418	0.00336256	0.00925605	0.0137721	0.0119445	0.0117698	0.0280608	0.0361585	0.0159159	0.0244705	0.0154711	0.00946612	0.00543809	0.0164481	0.028599	0.00724499	0.0134288	0.0126581	0.00813839	0.0114615	0.00906308	0.00345763	0.00881561	0.0116394	0.0528216	0.00998647	0.0233913	0.0301225	0.0163461	0.0195655	0.0778954	0.00602389	0.0218462	0.0306712	0.00868792	0.0243679	0.0260154	0.0076511	0.00428041	0.613887	0.000173721	0.019686	2.092961	0.390806	0.117571	0.0843474	0.407276	8.357339
2910	-553387.6	-553342.4	-45.24612	0.0744757	0.0330948	0.0367611	0.0865215	0.0392865	0.0509017	0.0366082	0.0643852	0.0762612	0.0519709	0.0924682	0.0681382	0.0490851	0.0581699	0.0466544	0.104185	0.0222509	0.0225103	0.0671277	0.0545661	0.0858408	0.0928239	0.109318	0.00998747	0.0190027	0.0155219	0.0387263	0.00967908	0.00892987	0.00186013	0.00675228	0.0181889	0.0507682	0.000485923	0.0619187	0.0470971	0.0481921	0.054915	0.105221	0.0614889	0.0356429	0.0434224	0.0340765	0.0510151	0.0418971	0.0656913	0.0398622	0.0473848	0.0391815	0.0553774	0.0499224	0.0240505	0.0635858	0.0219841	0.0469072	0.0623746	0.0505794	0.0723694	0.0613187	0.0546059	0.0631489	0.0452824	0.0449589	0.0016484	0.0939865	0.0380007	0.0341466	0.0313497	0.0616428	0.0879759	0.110209	0.0326202	0.0482128	0.0878869	0.0720372	0.0543103	0.0531633	0.0676925	0.0525393	0.13785	0.119959	0.0492762	0.0759068	0.0627441	0.0533037	0.11226	0.0763807	0.0838011	0.033005	0.0445878	0.0391725	0.00258049	0.0372164	0.0365331	0.0363829	0.00160918	0.0699696	0.0726051	0.0907208	0.0864055	0.133414	0.0105407	0.0100919	0.0634241	0.0406546	0.0143156	0.0100237	0.0105825	0.0151175	0.00923745	0.0343403	0.0108512	0.00789871	0.0363782	0.0176618	0.0128199	0.0160667	0.0172846	0.00624227	0.00975474	0.00915494	0.0145376	0.014523	0.00681588	0.013284	0.0016961	0.0202995	0.0192571	0.633676	0.0206265	0.0168606	0.0104705	0.0435554	0.0153969	0.00317473	0.0149914	0.0352616	0.00931848	0.0133111	0.0256545	0.0132358	0.0165949	0.0136774	0.0101606	0.0130516	0.00755418	0.0217311	0.0232979	0.0140104	0.0171395	0.0150244	0.0336645	0.00992384	0.0136829	0.00930201	0.0159851	0.0107438	0.0164192	0.00255606	0.00905315	0.0137721	0.0105757	0.0112734	0.0239418	0.0346317	0.0149222	0.0250339	0.0154711	0.0103138	0.00654614	0.0146174	0.0265605	0.00724499	0.0137379	0.0147235	0.00671061	0.0130275	0.0121024	0.00362714	0.00701398	0.0134913	0.0513999	0.0103567	0.0212719	0.025988	0.0157536	0.0190464	0.0705929	0.0070319	0.0218462	0.0306998	0.0107992	0.028258	0.0278431	0.00745045	0.00483702	0.634758	0.000160428	0.0227863	2.092961	0.390806	0.117571	0.0843474	0.407276	8.372066
2920	-553396.7	-553351.1	-45.56686	0.076626	0.0330948	0.0367611	0.0844456	0.0368125	0.0545382	0.0362099	0.0643852	0.0726557	0.0533551	0.0946873	0.0642761	0.0490851	0.0581699	0.0523257	0.104668	0.0222509	0.0208969	0.0695817	0.0576066	0.0858408	0.0983481	0.102584	0.00970859	0.019771	0.0138944	0.0374702	0.00955454	0.00765207	0.00195851	0.00749708	0.0209483	0.0482306	0.0012644	0.0601332	0.0470971	0.0463841	0.0519779	0.105221	0.0577706	0.0439967	0.0435318	0.0340765	0.0515242	0.0437325	0.0656913	0.0381607	0.0464875	0.037738	0.0576174	0.052279	0.0238273	0.0635858	0.0245351	0.0534219	0.05968	0.054692	0.0723694	0.0546821	0.0530398	0.0631489	0.0447321	0.0448514	0.000818659	0.0907776	0.0377989	0.0341466	0.034247	0.0662999	0.0879759	0.111025	0.0286834	0.0515639	0.0878869	0.0777545	0.0536857	0.0513059	0.0605088	0.0542519	0.13785	0.119959	0.0528893	0.0770311	0.0696914	0.0566381	0.11226	0.0786596	0.0843181	0.0308269	0.0458062	0.0375307	0.00285137	0.0372164	0.0377766	0.0366044	0.00278506	0.0699696	0.074165	0.0907208	0.0864055	0.133414	0.0111497	0.0105399	0.0619287	0.0394649	0.0143156	0.0100372	0.0102456	0.0149458	0.00842397	0.037026	0.0126529	0.00856717	0.0363782	0.0182803	0.012039	0.013196	0.0170151	0.00547001	0.0108437	0.0104878	0.0141143	0.0174461	0.00915529	0.0135129	0.00207231	0.0215604	0.0184212	0.62704	0.0199775	0.0155335	0.0123311	0.0474958	0.0150274	0.00220495	0.0129589	0.0352616	0.00819763	0.01091	0.0259083	0.012936	0.0179263	0.013163	0.00763249	0.0114791	0.00760703	0.0182096	0.0232979	0.0140776	0.0121939	0.0164708	0.0336645	0.011943	0.0139575	0.00831457	0.014173	0.0136483	0.0144722	0.00262847	0.0095051	0.0142206	0.0115436	0.0113291	0.0243193	0.0363503	0.0138525	0.0250339	0.0157453	0.0109455	0.00514655	0.018819	0.0278573	0.00820791	0.0145342	0.0132897	0.00652445	0.0123428	0.00871537	0.00370101	0.00827868	0.0116614	0.050281	0.0115866	0.0223504	0.0261575	0.0159629	0.0190464	0.0705929	0.00510345	0.0231637	0.0282594	0.0080837	0.0254119	0.0255594	0.00951442	0.00314474	0.655083	0.000496113	0.0252468	2.092961	0.390806	0.117571	0.0843474	0.407276	8.40414
2930	-553399.7	-553354	-45.63922	0.0727716	0.0357133	0.038726	0.0828108	0.0447146	0.0491455	0.036697	0.0643852	0.0726557	0.0539423	0.0946873	0.064113	0.0470495	0.0581699	0.0480731	0.100195	0.0204852	0.0208969	0.0691062	0.0576066	0.0866919	0.0961662	0.100702	0.0101643	0.019771	0.0138944	0.0374702	0.00955454	0.00769104	0.00189706	0.008702	0.0205978	0.0501838	0.00104936	0.0601332	0.0470971	0.0516124	0.054984	0.105221	0.0558579	0.0384952	0.0444598	0.0362134	0.0519886	0.043881	0.0605444	0.0381328	0.048326	0.0361003	0.049894	0.0505681	0.0237469	0.0635858	0.0230353	0.0481149	0.05968	0.0547289	0.0723694	0.0546821	0.0514634	0.0637594	0.0439018	0.0468722	0.000927314	0.0907776	0.0377989	0.0343814	0.0326057	0.0662999	0.0879759	0.111025	0.0307451	0.0505624	0.0878869	0.0772584	0.0523556	0.0518505	0.0648565	0.0546264	0.137063	0.120118	0.0514564	0.0796058	0.0624201	0.0584883	0.114203	0.0827067	0.0852058	0.028131	0.0458062	0.0375307	0.00326402	0.0361127	0.0390375	0.0337134	0.00223404	0.0767296	0.0668404	0.0907208	0.0890242	0.124491	0.0112974	0.00971059	0.0627246	0.0377896	0.0153728	0.00848377	0.0106914	0.0167027	0.0116433	0.0363268	0.0134711	0.00890771	0.0360814	0.0173614	0.0162561	0.0187597	0.0187434	0.00560347	0.0108081	0.0122729	0.0152209	0.0177971	0.00691888	0.0113281	0.00139741	0.023149	0.0192279	0.638995	0.0231556	0.0159796	0.0123311	0.0474958	0.0145694	0.00237834	0.0142511	0.0388917	0.00999162	0.0115629	0.0267176	0.0125493	0.0179263	0.0136705	0.00843359	0.011693	0.010088	0.0217829	0.0232736	0.0151016	0.0157566	0.0168761	0.0316662	0.0101548	0.0131515	0.00952083	0.01504	0.0136203	0.0144722	0.00265571	0.00887421	0.0142734	0.0129534	0.0132379	0.0250359	0.0369633	0.0125615	0.0219493	0.0149535	0.0121249	0.00597069	0.018819	0.0228478	0.00789114	0.0126473	0.0110786	0.00743305	0.0123428	0.00848664	0.0034663	0.00747441	0.0115072	0.0541113	0.0115866	0.0205288	0.0287257	0.0190245	0.0182929	0.0776033	0.0055173	0.0203239	0.0356025	0.00832692	0.0249979	0.0242902	0.00825875	0.00407309	0.641411	0.00020505	0.0250374	2.092961	0.390806	0.117571	0.0843474	0.407276	8.411376
